country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
BRA,1.53893,-55.80131,323.75,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.37,2.59,N
BRA,1.53995,-55.80154,330.85,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.81,1.71,N
BRA,1.54332,-55.801,306.67,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.32,1.71,N
BRA,1.54389,-55.80458,315.22,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293,2.71,N
BRA,1.54726,-55.80407,308.26,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.24,2.59,N
BRA,1.55119,-55.80707,335.14,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.33,2.59,N
BRA,1.55456,-55.80656,312.76,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.77,1.89,N
BRA,1.55512,-55.81006,302.87,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,290.51,0.39,N
BRA,1.56128,-55.8272,307.55,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,289.93,2,N
BRA,1.56465,-55.82668,306.53,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.81,0.94,N
BRA,1.56521,-55.83021,301.95,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,287.46,1.41,N
BRA,1.56858,-55.82968,313.7,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,289.22,1.41,N
BRA,1.60331,-56.00566,323.57,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.62,2.85,N
BRA,1.60446,-55.94761,305.02,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.46,1.49,N
BRA,1.60837,-55.95063,318.76,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.3,1.49,N
BRA,1.61621,-55.95666,315,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.71,2.3,N
BRA,1.61676,-55.96019,329.45,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.27,3.03,N
BRA,1.62068,-55.96321,329.31,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.78,3.58,N
BRA,1.62123,-55.96674,320.66,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,290.45,2.25,N
BRA,1.81816,-55.66715,325.09,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.6,2.59,N
BRA,1.82098,-55.66305,335.49,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.08,2.98,N
BRA,1.82435,-55.66252,322.93,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.13,2.68,N
BRA,1.82717,-55.65842,329.74,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.11,2.68,N
BRA,1.83224,-55.64663,355.85,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.96,7.75,N
BRA,1.8328,-55.65021,325.39,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.67,3.89,N
BRA,1.83506,-55.64254,343.94,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.2,3.19,N
BRA,1.83562,-55.64612,339.16,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.54,3.19,N
BRA,1.83788,-55.63843,312.79,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.73,1.3,N
BRA,1.83844,-55.64202,327.65,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.62,3.19,N
BRA,1.839,-55.64561,313.93,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.57,3.19,N
BRA,1.83905,-55.63853,321.81,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.41,1.82,N
BRA,1.83962,-55.64211,314.06,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.32,2.47,N
BRA,1.84524,-55.63392,306.7,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.99,2.2,N
BRA,1.84749,-55.62625,314.3,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.5,1.9,N
BRA,1.84863,-55.63342,333.21,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.6,2.2,N
BRA,1.84976,-55.64057,313.84,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.51,1.69,N
BRA,1.85086,-55.62571,329.47,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.65,2.65,N
BRA,1.85315,-55.64007,310.43,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.64,1.28,N
BRA,1.85367,-55.62159,308.97,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.61,2.04,N
BRA,1.85424,-55.62518,330.5,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.14,2.65,N
BRA,1.86044,-55.62058,313.61,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.1,2.06,N
BRA,1.90777,-55.63528,318.98,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.51,1.04,N
BRA,1.90833,-55.63886,307.1,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.28,1.91,N
BRA,1.93081,-55.67185,310.72,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.57,0.66,N
BRA,1.93137,-55.67541,305.02,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,290.96,0.66,N
